ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
180832267,0,20838,42,0,0,0,No,,z_No,M,<High School,Student,47,Commercial,5700,11,Pickup,yes,0,0,No,5,10594,1,1,Highly Urban/ Urban
328154114,0,23243,36,2,12,25282,Yes,0,z_No,z_F,z_High School,Clerical,38,Private,11160,1,z_SUV,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
316724150,0,18986,47,0,11,18549,No,116136,Yes,M,Masters,Lawyer,24,Private,12800,7,Minivan,no,0,0,No,0,0,14,0,Highly Urban/ Urban
582086109,0,17867,50,0,14,,No,147191,Yes,M,z_High School,Clerical,11,Commercial,17300,13,Van,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
680425927,0,17570,51,0,9,50166,No,187297,z_No,M,z_High School,z_Blue Collar,32,Commercial,11620,1,Pickup,no,50701,3,Yes,0,0,1,0,Highly Urban/ Urban
541204921,0,19610,46,0,8,73872,No,245878,Yes,z_F,Masters,Lawyer,43,Private,20240,4,Sports Car,no,0,0,No,0,0,16,0,z_Highly Rural/ Rural
329922821,0,17947,50,0,14,73343,No,254600,Yes,z_F,z_High School,Manager,60,Private,20010,1,Minivan,no,4179,2,No,4,0,8,0,Highly Urban/ Urban
271813109,0,20716,43,2,15,49849,Yes,0,z_No,z_F,Masters,Lawyer,35,Private,13130,1,z_SUV,no,3622,3,No,4,6158,20,1,Highly Urban/ Urban
394642738,1,21974,39,1,16,12054,No,0,Yes,z_F,<High School,Student,28,Commercial,15760,4,Pickup,no,1738,2,Yes,4,4887,1,1,Highly Urban/ Urban
93412915,0,20639,43,3,14,48184,No,209188,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,14530,12,Sports Car,no,6891,2,No,5,0,1,0,Highly Urban/ Urban
531912267,0,14317,60,3,18,78936,No,235670,Yes,z_F,Masters,Lawyer,40,Private,20350,6,z_SUV,no,0,0,No,0,5147,15,1,Highly Urban/ Urban
753941980,0,16138,55,0,0,0,No,0,z_No,M,<High School,Student,33,Private,7000,4,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
116801717,0,21691,40,0,10,78914,No,229055,z_No,z_F,Bachelors,Manager,36,Private,5500,10,z_SUV,no,6803,2,No,6,0,10,0,Highly Urban/ Urban
56874449,0,22034,39,0,6,77125,No,210840,Yes,z_F,Bachelors,Clerical,49,Private,9570,7,Sports Car,no,0,0,No,1,0,13,0,Highly Urban/ Urban
426760177,0,18250,49,0,,38326,No,133010,Yes,M,Masters,Lawyer,5,Private,10230,4,Pickup,yes,0,0,No,0,0,17,0,Highly Urban/ Urban
632192290,0,22581,38,0,14,25835,No,109685,Yes,M,z_High School,Clerical,29,Private,8490,6,Pickup,yes,0,0,No,1,0,12,0,Highly Urban/ Urban
293412653,0,21132,42,0,12,47660,No,180206,Yes,M,Masters,Professional,31,Private,11940,7,Pickup,yes,974,2,No,6,0,18,0,Highly Urban/ Urban
285566265,0,20884,42,0,10,123143,No,306368,z_No,z_F,Masters,Manager,16,Private,24930,4,Minivan,no,0,0,No,3,0,14,0,Highly Urban/ Urban
461573915,0,18298,49,0,8,22059,No,123924,Yes,z_F,<High School,Clerical,24,Commercial,21990,11,Pickup,no,0,0,No,1,0,1,0,Highly Urban/ Urban
735267214,1,23227,36,1,12,50750,Yes,0,z_No,z_F,Masters,Manager,26,Private,10170,7,z_SUV,no,5877,3,No,7,0,14,0,Highly Urban/ Urban
225215551,0,23880,34,1,10,23571,Yes,0,z_No,M,z_High School,Clerical,35,Commercial,12180,7,Pickup,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
715988300,0,18529,49,0,0,0,No,79913,Yes,z_F,PhD,Home Maker,29,Private,18110,7,z_SUV,no,0,0,No,1,0,1,0,Highly Urban/ Urban
473135731,0,17176,52,0,12,35631,No,155972,Yes,M,z_High School,Clerical,39,Private,6040,10,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
754422565,0,18032,50,0,11,129234,No,0,z_No,M,PhD,Doctor,37,Private,21200,4,Van,yes,0,0,No,0,0,,0,Highly Urban/ Urban
264474096,0,17031,53,0,12,,No,0,z_No,z_F,<High School,Clerical,16,Private,11650,10,z_SUV,no,6175,1,No,2,0,7,0,Highly Urban/ Urban
683378483,0,16208,55,0,14,55409,No,162237,Yes,M,Bachelors,z_Blue Collar,45,Commercial,27890,4,Panel Truck,no,0,0,No,0,0,14,0,z_Highly Rural/ Rural
986629118,1,21564,40,2,12,35260,No,141167,Yes,z_F,<High School,z_Blue Collar,30,Private,9740,7,z_SUV,no,2235,1,No,8,0,1,0,Highly Urban/ Urban
925227514,0,21512,40,4,15,48067,Yes,186025,z_No,z_F,Bachelors,Clerical,21,Private,18120,8,Minivan,no,0,0,No,0,0,8,0,Highly Urban/ Urban
437239046,0,19799,45,2,12,64867,No,210631,Yes,z_F,Masters,Lawyer,21,Private,12490,1,z_SUV,no,0,0,No,0,0,10,0,Highly Urban/ Urban
493235037,0,43650,80,2,23,97716,No,389344,Yes,M,Bachelors,Professional,14,Private,15920,13,Minivan,yes,0,0,No,2,0,10,0,Highly Urban/ Urban
503906420,0,18721,48,0,10,39613,No,159534,Yes,M,z_High School,z_Blue Collar,48,Commercial,8460,10,Pickup,yes,7437,2,No,6,0,1,0,Highly Urban/ Urban
931284804,0,22836,37,0,11,,No,,z_No,M,z_High School,Student,69,Private,14130,1,Minivan,yes,0,0,No,1,0,,0,z_Highly Rural/ Rural
384628643,0,21844,40,0,11,49780,No,0,z_No,z_F,<High School,Clerical,52,Private,10500,6,Sports Car,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
919341680,0,26676,26,3,9,33283,No,104323,Yes,M,Bachelors,z_Blue Collar,37,Commercial,7690,10,Pickup,no,0,0,No,2,2214,16,1,Highly Urban/ Urban
122722410,0,20001,45,0,11,60845,No,0,z_No,z_F,Bachelors,Manager,31,Private,24260,4,Minivan,no,0,0,No,0,0,18,0,Highly Urban/ Urban
138562850,0,19395,46,0,7,26697,No,134863,Yes,z_F,<High School,Clerical,43,Private,15080,6,z_SUV,no,0,0,Yes,4,0,1,0,Highly Urban/ Urban
582602737,0,20834,42,0,12,136344,No,0,z_No,z_F,PhD,Doctor,45,Private,13160,1,Sports Car,no,0,0,No,0,6087,17,1,Highly Urban/ Urban
349219108,0,23303,36,0,7,70313,No,211506,Yes,z_F,Bachelors,Professional,55,Private,14960,6,Minivan,no,7650,3,No,5,0,4,0,Highly Urban/ Urban
197076194,0,19909,45,3,15,23773,Yes,0,z_No,z_F,z_High School,Home Maker,9,Commercial,34510,7,Van,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
751811972,0,17463,52,0,11,115713,No,327167,z_No,z_F,Bachelors,Professional,28,Private,21660,6,Sports Car,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
345771306,0,21441,41,0,8,55364,No,0,z_No,M,z_High School,Clerical,17,Commercial,31390,1,Panel Truck,yes,0,0,No,3,0,1,0,z_Highly Rural/ Rural
164734443,0,23185,36,0,14,27693,No,130324,Yes,z_F,<High School,Clerical,37,Private,11300,10,Sports Car,no,19385,1,No,4,0,7,0,Highly Urban/ Urban
449363369,0,15796,56,0,0,0,No,103058,Yes,z_F,Bachelors,Home Maker,29,Private,27890,13,z_SUV,no,25147,2,No,0,0,9,0,Highly Urban/ Urban
699382604,1,16917,53,1,0,0,No,0,Yes,z_F,<High School,Student,34,Private,1500,10,Sports Car,no,1175,3,No,2,0,7,0,z_Highly Rural/ Rural
270402636,0,21921,39,0,12,32936,No,169721,z_No,z_F,z_High School,Clerical,12,Private,1500,6,z_SUV,no,0,0,No,0,3894,7,1,Highly Urban/ Urban
847568213,0,22532,38,0,11,33151,No,184852,Yes,z_F,Bachelors,Professional,31,Private,11530,13,z_SUV,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
581342206,1,19893,45,3,0,0,Yes,0,z_No,M,z_High School,Home Maker,36,Private,16510,4,Minivan,no,17445,3,Yes,0,2659,1,1,Highly Urban/ Urban
586056136,0,19648,46,0,14,24575,No,176282,Yes,z_F,z_High School,Home Maker,73,Private,8560,10,Sports Car,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
621465072,0,20494,43,2,16,32546,No,200891,Yes,M,<High School,Clerical,49,Private,5800,10,Minivan,yes,0,0,No,1,0,5,0,Highly Urban/ Urban
658489952,1,16479,54,1,0,0,Yes,0,z_No,z_F,Bachelors,Home Maker,21,Private,18820,6,z_SUV,no,5537,1,No,6,0,9,0,Highly Urban/ Urban
830855632,0,16119,55,0,16,163158,No,431809,Yes,M,Masters,,44,Commercial,23320,10,Panel Truck,no,0,0,No,3,0,19,0,Highly Urban/ Urban
159680310,0,14173,61,0,10,58212,No,226638,Yes,z_F,<High School,z_Blue Collar,37,Private,13420,1,Sports Car,no,3573,3,No,3,0,1,0,z_Highly Rural/ Rural
444239590,0,18105,50,0,7,73308,No,240645,z_No,M,Masters,Lawyer,38,Private,18720,7,Van,no,0,0,No,2,0,19,0,z_Highly Rural/ Rural
34434267,0,13504,62,0,12,22181,No,185459,z_No,z_F,z_High School,Clerical,24,Private,17880,7,Sports Car,no,9873,3,No,5,3705,1,1,Highly Urban/ Urban
416505182,0,17052,53,0,15,84345,No,264549,Yes,z_F,Bachelors,Manager,36,Private,9930,4,z_SUV,no,0,0,No,3,6693,5,1,Highly Urban/ Urban
642987359,0,17302,52,0,12,24590,No,166773,Yes,M,z_High School,z_Blue Collar,59,Commercial,10350,14,Minivan,yes,1507,1,No,0,0,,0,Highly Urban/ Urban
930929206,0,16642,54,0,15,107808,No,278940,Yes,z_F,Bachelors,Manager,45,Commercial,27020,7,Pickup,no,1780,3,No,0,0,6,0,Highly Urban/ Urban
23391155,0,16852,53,1,13,52759,No,164906,Yes,z_F,Bachelors,Professional,41,Private,24160,9,Minivan,no,0,0,No,0,0,13,0,z_Highly Rural/ Rural
922808394,0,17840,51,0,15,76443,No,257889,Yes,z_F,Masters,Lawyer,7,Private,25450,6,z_SUV,no,5958,2,No,5,0,,0,Highly Urban/ Urban
391760011,0,22098,39,2,12,59685,No,197089,Yes,M,z_High School,z_Blue Collar,42,Commercial,7470,7,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
987326546,0,22258,38,0,12,90647,No,251629,Yes,z_F,Masters,Lawyer,38,Private,13740,4,Minivan,no,8450,1,No,0,0,15,0,z_Highly Rural/ Rural
381161377,0,21010,42,0,10,43174,No,208811,z_No,M,<High School,z_Blue Collar,48,Commercial,10020,13,Pickup,yes,0,0,No,0,4380,1,1,Highly Urban/ Urban
382476479,0,25079,31,2,14,30653,Yes,0,z_No,z_F,z_High School,Clerical,41,Private,12930,13,Sports Car,no,35666,2,Yes,0,1826,7,1,Highly Urban/ Urban
841940867,0,20262,44,0,4,146267,No,357184,Yes,M,Masters,,51,Commercial,6720,4,Pickup,no,0,0,No,0,0,10,0,Highly Urban/ Urban
754620325,0,21318,41,2,0,0,Yes,54130,z_No,z_F,Masters,Home Maker,18,Private,32090,6,Minivan,no,0,0,No,0,0,17,0,z_Highly Rural/ Rural
112683646,3,23099,36,4,0,,No,0,Yes,z_F,z_High School,Student,54,Private,1500,4,z_SUV,no,0,0,No,5,6716,10,1,Highly Urban/ Urban
940500522,0,18944,48,1,10,84629,No,308848,Yes,z_F,Bachelors,Manager,35,Private,15060,7,z_SUV,no,9592,1,No,0,0,10,0,Highly Urban/ Urban
934739805,0,18432,49,0,13,59148,No,162428,Yes,z_F,z_High School,Professional,18,Private,12310,1,z_SUV,no,8948,1,No,0,0,1,0,Highly Urban/ Urban
819642529,1,19691,45,2,17,111268,No,288071,Yes,z_F,Masters,Lawyer,46,Private,24600,1,Van,no,28026,2,Yes,2,4644,10,1,Highly Urban/ Urban
810723697,0,19245,47,0,10,81899,No,232928,z_No,M,z_High School,Professional,25,Private,14390,1,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
457987162,0,21260,41,0,10,97700,No,0,z_No,z_F,Bachelors,Home Maker,43,Private,26250,8,Pickup,no,0,0,No,0,0,6,0,z_Highly Rural/ Rural
601891328,0,19897,45,3,,1158,No,0,Yes,z_F,z_High School,Student,10,Commercial,6120,10,z_SUV,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
62418137,0,16943,53,0,15,114088,No,306745,Yes,z_F,z_High School,Manager,25,Private,22920,10,Pickup,no,0,0,No,0,0,8,0,Highly Urban/ Urban
312200998,0,17677,51,0,13,80621,No,256152,Yes,z_F,z_High School,Professional,27,Private,25700,1,Van,no,0,0,No,0,0,1,0,Highly Urban/ Urban
441643202,0,17747,51,1,12,94328,No,327651,Yes,z_F,Masters,Lawyer,44,Private,6900,3,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
378763891,0,23301,36,3,11,49703,Yes,253132,z_No,M,Masters,,37,Commercial,42550,1,Panel Truck,yes,35879,1,Yes,0,53571,20,1,Highly Urban/ Urban
528728477,0,20444,43,0,12,,No,179229,z_No,z_F,Bachelors,Manager,55,Private,8160,1,z_SUV,no,6836,3,No,0,0,6,0,Highly Urban/ Urban
792196051,0,20558,43,0,11,,No,209570,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,13160,13,Minivan,no,8569,3,Yes,3,0,1,0,Highly Urban/ Urban
58776285,0,16861,53,0,13,25289,No,108139,Yes,z_F,<High School,Home Maker,31,Private,13850,1,z_SUV,no,0,0,No,0,4257,7,1,Highly Urban/ Urban
273369457,0,21676,40,0,7,95405,No,0,z_No,M,Masters,,34,Commercial,24220,4,Panel Truck,no,0,0,No,3,0,14,0,Highly Urban/ Urban
321756880,0,24950,31,3,14,26112,No,117229,Yes,z_F,<High School,Clerical,58,Private,14030,3,z_SUV,no,0,0,No,0,4277,5,1,z_Highly Rural/ Rural
720467228,0,24707,32,3,13,30955,Yes,111256,z_No,z_F,z_High School,Clerical,9,Private,7800,4,z_SUV,no,0,0,Yes,0,2832,8,1,Highly Urban/ Urban
272574318,0,14936,58,0,12,131560,No,,z_No,z_F,PhD,Doctor,40,Private,14870,1,z_SUV,no,0,0,No,2,19597,14,1,Highly Urban/ Urban
170341954,0,18504,49,1,15,89612,No,261946,Yes,M,Masters,Professional,23,Commercial,6400,10,Pickup,yes,0,0,No,0,0,23,0,Highly Urban/ Urban
589266751,0,17965,50,0,14,90566,No,295771,z_No,z_F,Masters,Lawyer,40,Private,23260,17,Van,no,0,0,No,0,0,18,0,Highly Urban/ Urban
82438997,0,19707,45,2,12,62447,Yes,203472,z_No,M,z_High School,z_Blue Collar,39,Commercial,12240,7,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
290532681,0,19424,46,0,5,108701,No,337340,Yes,z_F,Masters,Manager,39,Private,12070,3,z_SUV,no,0,0,No,0,0,17,0,Highly Urban/ Urban
775565803,0,19207,47,0,12,94774,No,254197,z_No,M,z_High School,Manager,43,Commercial,21070,1,Van,no,3460,1,No,1,0,13,0,Highly Urban/ Urban
406716758,1,20451,43,2,16,72357,No,288115,Yes,M,Bachelors,z_Blue Collar,40,Commercial,23190,1,Minivan,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
75059545,0,21430,41,0,12,80718,No,0,z_No,z_F,Bachelors,Professional,29,Private,26480,11,Sports Car,no,8623,3,No,5,0,8,0,Highly Urban/ Urban
390391019,0,18666,48,0,11,140112,No,336063,z_No,z_F,PhD,,47,Commercial,28380,10,Pickup,no,0,0,No,2,0,17,0,Highly Urban/ Urban
92266258,0,22041,39,0,11,19016,No,173712,z_No,M,z_High School,Professional,22,Commercial,10950,13,Pickup,yes,0,0,No,0,0,8,0,z_Highly Rural/ Rural
968152368,0,18558,49,0,0,0,No,0,z_No,z_F,z_High School,Home Maker,55,Private,19810,7,Minivan,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
320606745,0,19836,45,0,,19909,No,130331,Yes,z_F,<High School,Clerical,14,Private,7990,1,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
763546349,0,23044,36,0,,4885,No,99107,Yes,z_F,Masters,Lawyer,35,Private,7080,6,z_SUV,no,5486,1,No,5,0,17,0,Highly Urban/ Urban
484098012,1,14932,59,1,12,119382,Yes,0,z_No,z_F,Masters,Manager,26,Commercial,24130,13,Pickup,no,0,0,No,0,2738,16,1,Highly Urban/ Urban
718072463,0,14233,60,0,13,89511,No,224350,Yes,M,Masters,,5,Commercial,11380,4,Pickup,yes,4470,3,No,0,0,15,0,Highly Urban/ Urban
638536907,0,18473,49,0,15,107375,No,332673,Yes,z_F,Bachelors,Professional,12,Private,19840,3,z_SUV,no,0,0,No,0,0,,0,Highly Urban/ Urban
334788395,0,19877,45,2,13,36947,No,165094,Yes,z_F,z_High School,Clerical,32,Private,6200,6,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
645904097,0,23986,34,2,13,27581,Yes,0,z_No,M,<High School,z_Blue Collar,38,Commercial,12250,4,Minivan,yes,0,0,No,6,0,5,0,z_Highly Rural/ Rural
281496208,0,15302,57,0,14,8212,No,0,Yes,M,<High School,Student,5,Private,7200,4,Pickup,yes,0,0,No,0,1146,,1,Highly Urban/ Urban
330583611,0,24409,33,1,11,86187,Yes,241285,z_No,M,Bachelors,Professional,81,Private,13420,17,Minivan,no,0,0,No,1,0,5,0,z_Highly Rural/ Rural
469933313,0,17278,52,0,12,42255,No,0,z_No,M,z_High School,z_Blue Collar,61,Commercial,22280,3,Minivan,no,0,0,No,1,0,12,0,Highly Urban/ Urban
729998807,0,16983,53,0,13,37646,No,,Yes,z_F,z_High School,Clerical,19,Private,16020,4,z_SUV,no,7462,2,No,0,0,10,0,Highly Urban/ Urban
190155317,0,15471,57,0,8,,No,261901,Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,32530,1,Minivan,no,0,0,No,2,0,9,0,Highly Urban/ Urban
160311489,0,22820,37,0,11,116043,No,0,z_No,z_F,Bachelors,Home Maker,40,Private,16800,17,z_SUV,no,0,0,No,3,0,9,0,Highly Urban/ Urban
13754425,0,19937,45,2,,89479,No,239934,Yes,M,Bachelors,Manager,30,Private,14950,10,Minivan,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
314329596,0,22272,38,0,8,92917,No,0,z_No,M,Bachelors,Professional,57,Private,15120,1,Minivan,yes,722,3,No,0,0,4,0,z_Highly Rural/ Rural
119788926,0,23187,36,3,7,29741,Yes,0,z_No,z_F,<High School,Clerical,32,Private,8070,6,z_SUV,no,2797,2,No,0,0,7,0,Highly Urban/ Urban
335706802,0,17527,51,0,12,3673,No,120377,Yes,M,z_High School,Student,5,Commercial,11180,10,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
196318853,1,21976,39,2,15,61370,Yes,0,z_No,M,Masters,Manager,6,Commercial,21770,6,Van,yes,35577,3,Yes,0,4658,12,1,Highly Urban/ Urban
944419063,0,17535,51,0,13,32159,No,195096,z_No,z_F,<High School,z_Blue Collar,46,Private,2600,6,z_SUV,no,0,0,Yes,2,0,6,0,z_Highly Rural/ Rural
870743869,2,21776,40,3,14,20126,Yes,138444,z_No,z_F,<High School,z_Blue Collar,5,Private,8260,6,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
17880810,0,16669,54,0,11,44782,No,148676,z_No,z_F,<High School,Clerical,83,Private,30260,3,z_SUV,no,0,0,No,0,5259,9,1,Highly Urban/ Urban
645000039,0,23734,34,4,14,59828,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,56,Commercial,10880,10,z_SUV,no,0,0,No,0,0,13,0,Highly Urban/ Urban
594467420,1,21199,41,2,14,74022,No,247884,Yes,z_F,Masters,Manager,51,Private,13000,10,Sports Car,no,4418,1,No,0,0,12,0,Highly Urban/ Urban
756140580,0,23300,36,0,11,80256,No,235169,Yes,M,Bachelors,z_Blue Collar,9,Commercial,14860,4,Minivan,yes,2592,4,No,1,0,15,0,Highly Urban/ Urban
605748289,0,16241,55,0,14,6094,No,0,Yes,M,z_High School,Student,28,Commercial,22770,4,Panel Truck,yes,2631,1,No,1,0,1,0,Highly Urban/ Urban
930282594,1,19752,45,2,0,0,No,69743,Yes,z_F,Masters,Home Maker,27,Private,14300,1,Minivan,no,9062,1,No,1,0,11,0,Highly Urban/ Urban
128484499,2,19753,45,2,12,30085,No,128194,Yes,M,<High School,Clerical,44,Commercial,7200,4,Pickup,no,0,0,Yes,3,3769,8,1,Highly Urban/ Urban
901443160,0,17934,50,0,11,80241,No,0,z_No,z_F,Masters,Lawyer,17,Private,14520,4,Pickup,no,7628,2,No,7,0,11,0,Highly Urban/ Urban
50629045,1,20087,44,2,15,46140,No,169084,Yes,M,z_High School,z_Blue Collar,29,Commercial,10510,1,Pickup,no,4276,3,No,7,5733,1,1,Highly Urban/ Urban
465629484,0,16203,55,0,12,55673,No,245678,Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,27400,14,Van,no,0,0,No,0,0,13,0,Highly Urban/ Urban
752931241,0,20322,44,0,8,32317,No,0,z_No,M,z_High School,Clerical,68,Private,22450,7,Minivan,yes,3738,1,No,8,4363,1,1,Highly Urban/ Urban
656528078,0,17966,50,0,9,58762,No,0,z_No,M,Masters,Lawyer,13,Private,13320,6,Minivan,yes,5253,3,No,0,0,8,0,Highly Urban/ Urban
934286635,0,14527,60,0,15,76899,No,270631,Yes,M,PhD,Doctor,34,Private,7900,4,Sports Car,yes,45574,3,Yes,0,0,14,0,Highly Urban/ Urban
128002194,0,21579,40,0,12,48640,No,0,z_No,M,z_High School,z_Blue Collar,19,Commercial,10360,1,Pickup,no,0,0,No,0,0,4,0,z_Highly Rural/ Rural
65790066,0,15403,57,0,6,78592,No,248326,Yes,z_F,z_High School,z_Blue Collar,42,Commercial,15760,7,Sports Car,no,9462,3,No,0,0,8,0,Highly Urban/ Urban
357762726,0,19277,47,0,12,80105,No,0,z_No,M,Masters,Manager,29,Private,14210,6,Minivan,yes,0,0,No,1,0,12,0,Highly Urban/ Urban
53702103,0,19249,47,0,,21282,No,0,Yes,M,z_High School,Student,40,Commercial,18150,1,Van,no,6544,1,No,3,5523,,1,Highly Urban/ Urban
197015157,0,13074,64,0,13,61521,No,248878,Yes,z_F,Masters,Lawyer,41,Private,7650,1,Sports Car,no,0,0,No,8,7390,9,1,Highly Urban/ Urban
944239689,0,23837,34,1,9,105554,Yes,229868,z_No,M,Masters,Lawyer,75,Private,5300,4,Minivan,no,7504,2,No,2,1165,20,1,Highly Urban/ Urban
48124408,0,17155,52,0,6,147666,No,405910,Yes,z_F,Masters,Lawyer,43,Private,6700,11,z_SUV,no,0,0,No,0,0,17,0,z_Highly Rural/ Rural
739230069,1,20852,42,1,3,69290,Yes,0,z_No,M,Masters,,30,Commercial,23900,4,Panel Truck,yes,1052,2,No,1,2362,11,1,Highly Urban/ Urban
620638009,2,21152,41,2,8,,No,0,Yes,M,<High School,Student,43,Commercial,5850,1,Pickup,yes,9419,1,No,5,0,6,0,z_Highly Rural/ Rural
192114963,0,21468,41,2,10,78675,Yes,265450,z_No,M,Bachelors,z_Blue Collar,33,Commercial,13470,11,Minivan,yes,0,0,No,0,0,3,0,Highly Urban/ Urban
242777133,0,31461,,2,8,2954,Yes,0,z_No,z_F,<High School,Clerical,21,Private,3100,9,Sports Car,yes,10099,2,No,4,6142,5,1,Highly Urban/ Urban
975778622,0,16498,54,0,11,105762,No,0,z_No,M,Masters,Lawyer,5,Private,17480,6,Minivan,yes,0,0,Yes,2,0,18,0,Highly Urban/ Urban
277552954,0,20854,42,2,11,79185,No,243880,Yes,z_F,Bachelors,Professional,28,Private,13020,3,z_SUV,no,6689,1,No,5,0,1,0,Highly Urban/ Urban
33544630,0,15736,56,0,13,111702,No,,z_No,z_F,PhD,Manager,18,Private,18270,6,z_SUV,no,0,0,No,0,0,17,0,Highly Urban/ Urban
496107895,0,18018,50,0,10,219024,No,0,z_No,M,PhD,,27,Commercial,23370,4,Panel Truck,yes,4117,2,No,4,0,20,0,Highly Urban/ Urban
646753404,0,14686,59,0,12,5005,No,158960,z_No,z_F,z_High School,Student,30,Private,7500,1,z_SUV,no,0,0,Yes,0,0,,0,Highly Urban/ Urban
511097692,0,17527,51,0,10,55573,No,0,z_No,z_F,Masters,Lawyer,18,Private,12160,1,z_SUV,no,9768,1,No,6,0,14,0,Highly Urban/ Urban
673726800,0,16891,53,0,8,61862,No,245885,Yes,M,PhD,Doctor,33,Private,11270,1,Pickup,yes,0,0,No,0,686,14,1,Highly Urban/ Urban
362716446,0,23408,35,0,11,13760,No,0,z_No,z_F,z_High School,Student,27,Commercial,7700,6,z_SUV,no,10177,2,No,3,0,1,0,Highly Urban/ Urban
758370952,0,16727,54,0,13,88668,No,316419,Yes,z_F,PhD,Lawyer,63,Private,20090,4,Minivan,no,10520,2,No,1,1065,14,1,Highly Urban/ Urban
621176428,0,18052,50,0,13,2657,No,109134,Yes,z_F,Masters,Home Maker,63,Private,10480,13,Sports Car,no,20452,2,Yes,2,5075,11,1,Highly Urban/ Urban
180019907,0,25875,29,1,11,51122,No,201650,Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,10470,1,z_SUV,no,19030,3,Yes,9,0,9,0,Highly Urban/ Urban
756376204,0,24470,32,3,14,21944,No,128776,Yes,z_F,<High School,z_Blue Collar,34,Private,7270,1,z_SUV,no,0,0,Yes,1,0,1,0,Highly Urban/ Urban
510001503,0,15463,57,0,12,,No,0,z_No,z_F,z_High School,Clerical,19,Private,11650,4,z_SUV,no,10231,1,No,0,680,1,1,Highly Urban/ Urban
919835907,0,20675,43,0,10,97953,No,0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,27180,1,Panel Truck,no,4784,2,No,4,0,,0,Highly Urban/ Urban
880702697,0,20199,44,0,0,0,No,104490,Yes,z_F,Bachelors,Home Maker,28,Private,14190,4,Sports Car,no,35430,2,Yes,2,0,8,0,Highly Urban/ Urban
899830494,1,22337,38,2,14,83937,No,234151,Yes,z_F,Bachelors,z_Blue Collar,28,Commercial,13800,3,z_SUV,no,10851,2,No,0,0,10,0,Highly Urban/ Urban
666444862,1,22657,37,2,14,96188,Yes,0,z_No,z_F,Bachelors,Professional,49,Private,13340,1,z_SUV,no,0,0,Yes,1,0,10,0,Highly Urban/ Urban
476379522,1,16069,55,1,14,17820,No,115540,Yes,z_F,Bachelors,Home Maker,32,Private,13340,1,z_SUV,no,6913,1,No,3,0,8,0,z_Highly Rural/ Rural
142840345,2,17633,51,2,14,62894,No,228994,Yes,z_F,Bachelors,Clerical,84,Private,5990,17,Sports Car,no,0,0,Yes,0,0,10,0,z_Highly Rural/ Rural
874440593,1,20943,42,2,12,68090,Yes,169854,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,11750,1,Minivan,no,9261,1,No,3,2287,12,1,Highly Urban/ Urban
790738376,0,19808,45,2,4,25032,Yes,0,z_No,z_F,z_High School,Clerical,34,Commercial,6100,1,Pickup,yes,5771,1,No,5,6195,1,1,z_Highly Rural/ Rural
256323118,0,16538,54,0,12,52078,No,194227,Yes,M,Masters,,51,Commercial,23250,1,Panel Truck,yes,5039,1,No,4,4862,18,1,Highly Urban/ Urban
155781501,0,18755,48,0,14,42008,No,176219,Yes,z_F,Masters,Lawyer,23,Private,10000,4,z_SUV,no,0,0,No,0,0,14,0,z_Highly Rural/ Rural
597296394,0,16630,54,0,8,90149,No,261569,Yes,z_F,Masters,Manager,17,Private,15910,4,z_SUV,no,0,0,No,1,0,10,0,Highly Urban/ Urban
